ZIP;City;Lat;Lon
5575;WILLERZIE;4.8475671;49.9874142
5576;FROIDFONTAINE;5.000634;50.0604028
5580;AVE-ET-AUFFE;5.1530857761777;50.11195305
5580;BUISSONVILLE;5.1958839;50.2172183
5580;EPRAVE;5.1713525249725;50.1502721
5580;HAN-SUR-LESSE;5.1877385;50.1254505
5580;JEMELLE;5.2624584;50.1624278
5580;LESSIVE;5.1458087816947;50.13800485
5580;MONT-GAUTHIER;5.120824;50.2092771
5580;ROCHEFORT;5.2140311511356;50.1725817
5580;VILLERS-SUR-LESSE;5.1050287385834;50.1442751
5580;WAVREILLE;5.2419236738324;50.11639205
5590;ACHÊNE;5.0458772;50.2668644
5590;BRAIBANT;5.0629626;50.3129076
5590;CHEVETOGNE;5.1188335;50.223801
5590;CINEY;5.0974251;50.2949558
5590;CONNEUX;5.0603857;50.2496153
5590;HAVERSIN;5.208871;50.2531051
5590;LEIGNON;5.1102616;50.2687357
5590;PESSOUX;5.1707753;50.2825466
5590;SERINCHAMPS;5.2343634;50.2319269
5590;SOVET;5.0349178;50.296303
5600;FAGNOLLE;4.5703749;50.1050216
5600;FRANCHIMONT;4.6393972;50.1900466
5600;JAMAGNE;4.531286;50.2180956
5600;JAMIOLLE;4.5079027;50.2122411
5600;MERLEMONT;4.6072911;50.1728667
5600;NEUVILLE;5.7242282;50.3868446
5600;OMEZÉE;4.6995791;50.1933288
5600;PHILIPPEVILLE;4.5449033;50.195588
5600;ROLY;4.5381501;50.1356527
5600;ROMEDENNE;4.6979645;50.1724056
5600;SAMART;4.534019;50.17794
5600;SART-EN-FAGNE;4.6199447;50.1579167
5600;SAUTOUR;4.5612425;50.1694005
5600;SURICE;4.6962604;50.1824646
5600;VILLERS-EN-FAGNE;4.5846227;50.1457902
5600;VILLERS-LE-GAMBON;4.6084845;50.1904615
5600;VODECÉE;4.5920788;50.1972001
5620;CORENNE;4.6792792;50.2519501
5620;FLAVION;4.7134091;50.2496186
5620;FLORENNES;4.6030187;50.2514227
5620;HEMPTINNE-LEZ-FLORENNES;4.5631279;50.2282738
5620;MORVILLE;4.7440112;50.2330003
5620;ROSÉE;4.6876566;50.2323028
5620;SAINT-AUBIN;4.5778492;50.2469253
5621;HANZINELLE;4.5607099;50.2949873
5621;HANZINNE;4.5435524;50.3084666
5621;MORIALMÉ;4.5634203;50.2776442
5630;CERFONTAINE;4.4125932;50.1687764
5630;DAUSSOIS;4.455439;50.218825
5630;SENZEILLE;4.466208;50.1762834
5630;SILENRIEUX;4.4103561;50.2251302
5630;SOUMOY;4.4366472;50.1896906
5630;VILLERS-DEUX-EGLISES;4.4827391;50.189702
5640;BIESME;4.6073303;50.3346461
5640;BIESMERÉE;4.6803521;50.297376
5640;GRAUX;4.7203188;50.325597
5640;METTET;4.6584949;50.3212094
5640;ORET;4.615806;50.3004056
5640;SAINT-GÉRARD;4.7395306;50.3463414
5641;FURNAUX;4.7055271;50.3080016
5644;ERMETON-SUR-BIERT;4.7197934;50.2975439
5646;STAVE;4.6590441;50.2828212
5650;CASTILLON;4.3528279;50.2472813
5650;CHASTRÈS;4.4592009;50.2649096
5650;CLERMONT;4.3173399;50.2598853
5650;FONTENELLE;4.3827342;50.2490122
5650;FRAIRE;4.5081639;50.2613846
5650;PRY;4.4326804;50.273814
5650;VOGENÉE;4.4523592;50.2398955
5650;WALCOURT;4.4347509;50.2532022
5650;YVES-GOMEZÉE;4.4947935;50.2392649
5651;BERZÉE;4.4012206;50.2892396
5651;GOURDINNE;4.456597;50.2899588
5651;LANEFFE;4.4950207;50.2778386
5651;ROGNÉE;4.3892146;50.2691529
5651;SOMZÉE;4.4829777;50.2951613
5651;TARCIENNE;4.4983015;50.3119341
5651;THY-LE-CHÂTEAU;4.4278716;50.2827004
5660;AUBLAIN;4.4090395;50.0672297
5660;BOUSSU-EN-FAGNE;4.4710191;50.0754838
5660;BRÛLY;4.5296813;49.9695906
5660;BRÛLY-DE-PESCHE;4.4602842;50.0009202
5660;COUVIN;4.4955009;50.0524906
5660;CUL-DES-SARTS;4.4549981;49.9615402
5660;DAILLY;4.4360525;50.0577541
5660;FRASNES;4.5105493;50.0796144
5660;GONRIEUX;4.4236449;50.0374018
5660;MARIEMBOURG;4.5233186;50.0941307
5660;PESCHE;4.4584819;50.0431267
5660;PETIGNY;4.5324267;50.0583821
5660;PETITE-CHAPELLE;4.505529;49.949789
5660;PRESGAUX;4.4206168;50.0247898
5670;DOURBES;4.59145;50.091356
5670;LE MESNIL;4.6712991;50.030867
5670;MAZÉE;4.6964875;50.1008805
5670;NISMES;4.5486173;50.0745275
5670;OIGNIES-EN-THIÉRACHE;4.6396988;50.0237221
5670;OLLOY-SUR-VIROIN;4.607218;50.0726831
5670;TREIGNES;4.6692715;50.0922698
5670;VIERVES-SUR-VIROIN;4.634249;50.080269
5670;VIROINVAL;4.6270287;50.0516361
5680;DOISCHE;4.7458219;50.1357152
5680;GIMNÉE;4.7141334;50.1315986
5680;GOCHENÉE;4.7597215;50.1841874
5680;MATAGNE-LA-GRANDE;4.6236448;50.1171293
5680;MATAGNE-LA-PETITE;4.6468816;50.1186008
5680;NIVERLÉE;4.7026857;50.1177554
5680;ROMERÉE;4.6748777;50.135223
5680;SOULME;4.7367955;50.1873423
5680;VAUCELLES;4.7424981;50.1131712
5680;VODELÉE;4.7323157;50.1702393
6000;CHARLEROI;4.4491649999234;50.41571025
6001;MARCINELLE;4.4442531;50.3977245
6010;COUILLET;4.468631;50.391219
6020;DAMPREMY;4.4322464;50.4186181
6030;GOUTROUX;4.3611946147288;50.41684425
6030;MARCHIENNE-AU-PONT;4.3960065;50.4067102
6031;MONCEAU-SUR-SAMBRE;4.382402;50.4170168
6032;MONT-SUR-MARCHIENNE;4.4046365;50.3902046
6040;JUMET;4.4360232749854;50.44466065
6041;GOSSELIES;4.4301757;50.4653846
6042;LODELINSART;4.4489421;50.431853
6043;RANSART;4.481573078145;50.45615655
6044;ROUX;4.3907758274107;50.4415002
6060;GILLY;4.485649013438;50.4269705
6061;MONTIGNIES-SUR-SAMBRE;4.4729234863084;50.4109216
6110;MONTIGNY-LE-TILLEUL;4.3602314806535;50.369072045553
6111;LANDELIES;4.3496404;50.377822
6120;COUR-SUR-HEURE;4.3868963;50.2974701
6120;HAM-SUR-HEURE;4.3889214;50.3219897
6120;JAMIOULX;4.4127635;50.3528702
6120;MARBAIX;4.3713936;50.3268072
6120;NALINNES;4.4466922;50.3249486
6140;FONTAINE-L'EVÊQUE;4.3239637925238;50.411224661019
6141;FORCHIES-LA-MARCHE;4.3198191;50.4383794
6142;LEERNES;4.3307851;50.3974398
6150;ANDERLUES;4.2696102;50.4079969
6180;COURCELLES;4.3763406;50.4601576
6181;GOUY-LEZ-PIÉTON;4.3287132;50.4875628
6182;SOUVRET;4.350827;50.450999
6183;TRAZEGNIES;4.3317415;50.4665295
6200;BOUFFIOULX;4.5151961;50.390213
6200;CHÂTELET;4.5243511;50.4046075
6200;CHÂTELINEAU;4.5179328;50.4155938
6210;FRASNES-LEZ-GOSSELIES;4.4501525;50.5376477
6210;LES BONS VILLERS;4.4252588130793;50.53495775
6210;RÈVES;4.4054735658856;50.543725
6210;VILLERS-PERWIN;4.4783773;50.5262014
6210;WAYAUX;4.4723314;50.4896309
6211;MELLET;4.4782005997401;50.50462075
6220;FLEURUS;4.5446545325944;50.47194905
6220;HEPPIGNIES;4.4935448;50.4817059
6220;LAMBUSART;4.5579198971642;50.45472595
6220;WANGENIES;4.519112;50.4776689
6221;SAINT-AMAND;4.5319238043004;50.5111679
6222;BRYE;4.561356496071;50.53007005
6223;WAGNELÉE;4.5273110200086;50.52262195
6224;WANFERCÉE-BAULET;4.5816274059151;50.47584335
6230;BUZET;4.3713097181263;50.53893345
6230;OBAIX;4.3401322241149;50.53439825
6230;PONT-À-CELLES;4.3622972938902;50.5043242
6230;THIMÉON;4.4306784623925;50.4842821
6230;VIESVILLE;4.4030299776693;50.4906258
6238;LIBERCHIES;4.4243830944654;50.5152429
6238;LUTTRE;4.3888817117527;50.51456265
6240;FARCIENNES;4.553041;50.4273228
6240;PIRONCHAMPS;4.526056;50.4285932
6250;AISEAU;4.5870152;50.4111232
6250;AISEAU-PRESLES;4.584081;50.4065228
6250;PONT-DE-LOUP;4.5459892;50.4173702
6250;PRESLES;4.5786617;50.3850088
6250;ROSELIES;4.5728849;50.4289142
6280;ACOZ;4.5323568;50.3588065
6280;GERPINNES;4.5276771;50.3378166
6280;GOUGNIES;4.5771625;50.3544437
6280;JONCRET;4.5125952;50.3528064
6280;LOVERVAL;4.47342;50.374997
6280;VILLERS-POTERIE;4.547498;50.3513008
6440;BOUSSU-LEZ-WALCOURT;4.3767743;50.2262753
6440;FOURBECHIES;4.3166667;50.1666667
6440;FROIDCHAPELLE;4.3269129;50.1511597
6440;VERGNIES;4.3059105;50.198614
6441;ERPION;4.3512321;50.2118893
6460;BAILIÈVRE;4.238617;50.069276
6460;CHIMAY;4.3173338;50.0479266
6460;ROBECHIES;4.278378;50.072802
6460;SAINT-REMY;4.309222;50.050354
6460;SALLES;4.247403;50.0560102
6460;VILLERS-LA-TOUR;4.26287;50.035369
6461;VIRELLES;4.3329805;50.0648008
6462;VAULX-LEZ-CHIMAY;4.363579;50.061113
6463;LOMPRET;4.3790041;50.0642146
6464;BAILEUX;4.3755329;50.0298544
6464;BOURLERS;4.341293;50.027359
6464;FORGES;4.3211041;50.022579
6464;L'ESCAILLÈRE;4.431664;49.947246
6464;RIÈZES;4.368311;49.960822
6470;GRANDRIEU;4.1714631;50.200517
6470;MONTBLIART;4.224365;50.1344457
6470;RANCE;4.2731851;50.1430111
6470;SAUTIN;4.226143;50.163816
6470;SIVRY;4.1792797;50.1678978
6470;SIVRY-RANCE;4.1899982;50.1640023
6500;BARBENÇON;4.2859259;50.2206905
6500;BEAUMONT;4.2383115;50.2355294
6500;LEUGNIES;4.196155;50.224642
6500;LEVAL-CHAUDEVILLE;4.2289677;50.2349363
6500;RENLIES;4.2670432;50.189927
6500;SOLRE-SAINT-GÉRY;4.246304;50.216245
6500;THIRIMONT;4.2364418;50.2608137
6511;STRÉE;4.2980462;50.2766332
6530;LEERS-ET-FOSTEAU;4.244767;50.3041589
6530;THUIN;4.2870475;50.3397445
6531;BIESME-SOUS-THUIN;4.3079897;50.320724
6532;RAGNIES;4.2837674;50.3081977
6533;BIERCÉE;4.2591396;50.3250862
6534;GOZÉE;4.3515595;50.3332279
6536;DONSTIENNES;4.3119991;50.2854167
6536;THUILLIES;4.329007;50.2947304
6540;LOBBES;4.2654874;50.3460194
6540;MONT-SAINTE-GENEVIÈVE;4.2377392;50.3766211
6542;SARS-LA-BUISSIÈRE;4.209803;50.3352549
6543;BIENNE-LEZ-HAPPART;4.2155807;50.3512087
6560;BERSILLIES-L'ABBAYE;4.1520931;50.2631919
6560;ERQUELINNES;4.1241436;50.3102184
6560;GRAND-RENG;4.0705909;50.3287642
6560;HANTES-WIHÉRIES;4.1783639;50.3057605
6560;MONTIGNIES-SAINT-CHRISTOPHE;4.1884975;50.2815734
6560;SOLRE-SUR-SAMBRE;4.1558267;50.3067709
6567;FONTAINE-VALMONT;4.2137302;50.3208131
6567;LABUISSIÈRE;4.194796;50.3141612
6567;MERBES-LE-CHÂTEAU;4.1644816;50.3234035
6567;MERBES-SAINTE-MARIE;4.1711042;50.3552041
6590;MOMIGNIES;4.1649981;50.0286317
6591;MACON;4.2096331;50.052122
6592;MONCEAU-IMBRECHIES;4.224118;50.036452
6593;MACQUENOISE;4.1802891;49.9755399
6594;BEAUWELZ;4.156972;50.015365
6596;FORGE-PHILIPPE;4.2520681;49.96543
6596;SELOIGNES;4.255615;50.016087
6600;BASTOGNE;5.7153203;50.0009951
6600;LONGVILLY;5.8368151;50.0249524
6600;NOVILLE;5.7616864;50.0651684
6600;VILLERS-LA-BONNE-EAU;5.7477792;49.9345566
6600;WARDIN;5.7857948;49.9902268
6630;MARTELANGE;5.7376366;49.8313323
6637;FAUVILLERS;5.665031;49.8509306
6637;HOLLANGE;5.6881541;49.9064531
6637;TINTANGE;5.7518438;49.878638
6640;HOMPRÉ;5.6866728;49.9437838
6640;MORHET;5.5824265;49.957603
6640;NIVES;5.602746;49.9121387
6640;SIBRET;5.6352461;49.968275
6640;VAUX-LEZ-ROSIÈRES;5.5705339;49.9133632
6640;VAUX-SUR-SÛRE;5.5908285596978;49.908755829225
6642;JUSERET;5.5493342;49.8805193
6660;HOUFFALIZE;5.7886928;50.1323761
6660;NADRIN;5.6807442;50.1611829
6661;MONT;5.7909538;50.5341607
6661;TAILLES;5.7447558;50.2272012
6662;TAVIGNY;5.837773;50.1081487
6663;MABOMPRÉ;5.7384527;50.098929
6666;WIBRIN;5.7156009;50.1661182
6670;GOUVY;5.9549305;50.1907895
6670;LIMERLÉ;5.9393768987183;50.1608553
6671;BOVIGNY;5.9182421;50.2244199
6672;BEHO;5.9972692;50.220365
6673;CHERAIN;5.8646609;50.1806741
6674;MONTLEBAN;5.8288862;50.1876021
6680;AMBERLOUP;5.5272931;50.0292955
6680;SAINTE-ODE;5.5245094;50.0362888
6680;TILLET;5.5297763;50.0097939
6681;LAVACHERIE;5.5136455;50.052317
6686;FLAMIERGE;5.6038758;50.0333519
6687;BERTOGNE;5.6675577;50.0842908
6688;LONGCHAMPS;5.6892466;50.0535428
6690;BIHAIN;5.8082072;50.2390245
6690;VIELSALM;5.9170187;50.2883685
6692;PETIT-THIER;5.9672766;50.3074461
6698;GRAND-HALLEUX;5.9072517;50.3262753
6700;ARLON;5.811919;49.6827625
6700;BONNERT;5.8190143;49.7107729
6700;HEINSCH;5.7464566;49.7007526
6700;TOERNICH;5.7795299;49.6512359
6704;GUIRSCH;5.853381;49.7193575
6706;AUTELBAS;5.8675666;49.6499559
6717;ATTERT;5.7872217;49.7514982
6717;NOBRESSART;5.7187077;49.7399333
6717;NOTHOMB;5.7861375;49.7717529
6717;THIAUMONT;5.7291343;49.7159959
6717;TONTELANGE;5.8099377;49.7266352
6720;HABAY;5.5932514325174;49.73558035
6720;HABAY-LA-NEUVE;5.6503942;49.7286061
6720;HACHY;5.6805003;49.7015507
6721;ANLIER;5.620414;49.772082
6723;HABAY-LA-VIEILLE;5.6225107;49.7228424
6724;HOUDEMONT;5.5843337;49.7189016
6724;RULLES;5.558116;49.7181041
6730;BELLEFONTAINE;5.4979103;49.6649541
6730;ROSSIGNOL;5.4851582;49.718767
6730;SAINT-VINCENT;5.475602;49.6774116
6730;TINTIGNY;5.5185152;49.6820986
6740;ETALLE;5.5982415;49.6729527
6740;SAINTE-MARIE-SUR-SEMOIS;5.5644887;49.6732168
6740;VILLERS-SUR-SEMOIS;5.5614663;49.6987456
6741;VANCE;5.6698138;49.6701655
6742;CHANTEMELLE;5.6551334;49.6535106
6743;BUZENOL;5.5942184;49.6478969
6747;CHÂTILLON;5.6983633;49.6255848
6747;MEIX-LE-TIGE;5.7187012;49.6151951
6747;SAINT-LÉGER;5.6569569;49.6134362
6750;MUSSON;5.705881;49.5580794
6750;MUSSY-LA-VILLE;5.6617004;49.5714143
6750;SIGNEULX;5.6403955;49.5528606
6760;BLEID;5.6272894;49.5680419
6760;ETHE;5.5766897;49.5814209
6760;RUETTE;5.5937884;49.5376723
6760;VIRTON;5.5329559;49.5677263
6761;LATOUR;5.5704642;49.5581925
6762;SAINT-MARD;5.5284511;49.5577562
6767;DAMPICOURT;5.4979579;49.5553011
6767;HARNONCOURT;5.4996797;49.534288
6767;LAMORTEAU;5.4795124;49.5262083
6767;ROUVROY;5.48971;49.539075
6767;TORGNY;5.4735035;49.5085018
6769;GÉROUVILLE;5.4287902;49.6184295
6769;MEIX-DEVANT-VIRTON;5.4816156;49.6055933
6769;ROBELMONT;5.5071291;49.595344
6769;SOMMETHONNE;5.4456876;49.5764582
6769;VILLERS-LA-LOUE;5.481043;49.5749479
6780;HONDELANGE;5.8350151;49.6351714
6780;MESSANCY;5.8169286;49.5969055
6780;WOLKRANGE;5.7983045;49.6350021
6781;SÉLANGE;5.848409;49.6081105
6782;HABERGY;5.7608307;49.6153377
6790;AUBANGE;5.804352;49.5675296
6791;ATHUS;5.8317661;49.5642065
6792;HALANZY;5.7422467;49.5590364
6792;RACHECOURT;5.7248143;49.5903125
6800;BRAS;5.3877654;49.9760182
6800;FREUX;5.4497307;49.9708428
6800;LIBRAMONT-CHEVIGNY;5.3823537;49.9197154
6800;MOIRCY;5.468077;49.9894846
6800;RECOGNE;5.3607943;49.9112853
6800;REMAGNE;5.494626;49.9764499
6800;SAINT-PIERRE;5.386433;49.9047868
6800;SAINTE-MARIE-CHEVIGNY;5.4578106;49.9235741
6810;CHINY;5.3394252;49.738581
6810;IZEL;5.3747807;49.693986
6810;JAMOIGNE;5.420477;49.6958089
6811;LES BULLES;5.4263273;49.7031011
6812;SUXY;5.4005563;49.7626877
6813;TERMES;5.4579753;49.7071328
6820;FLORENVILLE;5.3100518;49.6993182
6820;FONTENOILLE;5.234469;49.71508
6820;MUNO;5.1759524;49.717679
6820;SAINTE-CÉCILE;5.2429556;49.7293745
6821;LACUISINE;5.318262;49.7170106
6823;VILLERS-DEVANT-ORVAL;5.331466;49.6185771
6824;CHASSEPIERRE;5.2621817;49.7076905
6830;BOUILLON;5.0672528;49.7949836
6830;LES HAYONS;5.1456628;49.8133379
6830;POUPEHAN;5.0035785;49.8115586
6830;ROCHEHAUT;5.0070138;49.8404522
6831;NOIRFONTAINE;5.412251;50.6175774
6832;SENSENRUTH;5.0738804;49.8254037
6833;UCIMONT;5.0573896;49.8314004
6833;VIVY;5.0388784;49.8675973
6834;BELLEVAUX;6.0129575;50.3912772
6836;DOHAN;5.1418578;49.7973741
6838;CORBION;5.0065337;49.7976297
6840;GRANDVOIR;5.3717959;49.8576034
6840;GRAPFONTAINE;5.4076005;49.8215033
6840;HAMIPRÉ;5.4564462;49.8359615
6840;LONGLIER;5.4609005;49.8562222
6840;NEUFCHÂTEAU;5.4339147;49.8411765
6840;TOURNAY;5.3969928;49.8543387
6850;CARLSBOURG;5.0830529;49.8947611
6850;OFFAGNE;5.175013;49.8855714
6850;PALISEUL;5.1349041;49.9035269
6851;NOLLEVAUX;5.1220764;49.8710591
6852;MAISSIN;5.1805775;49.9651106
6852;OPONT;5.1201252;49.9348514
6853;FRAMONT;5.1601932;49.9185629
6856;FAYS-LES-VENEURS;5.1607144;49.8662058
6860;ASSENOIS;5.4625426;49.8029977
6860;EBLY;5.534876707362;49.8508818
6860;LÉGLISE;5.5381496;49.8003582
6860;MELLIER;5.5209461;49.7671531
6860;WITRY;5.6138516;49.8589203
6870;ARVILLE;5.3166577;50.0323986
6870;AWENNE;5.306188;50.074242
6870;HATRIVAL;5.348119;50.0052874
6870;MIRWART;5.2653304;50.0569945
6870;SAINT-HUBERT;5.3738561;50.0251428
6870;VESQUEVILLE;5.3968709;50.0058391
6880;AUBY-SUR-SEMOIS;5.1823728;49.8157173
6880;BERTRIX;5.2529266;49.8546564
6880;CUGNON;5.2033082;49.8020427
6880;JEHONVILLE;5.2022069;49.9065515
6880;ORGEO;5.3022804;49.8343079
6887;HERBEUMONT;5.2377736;49.7815364
6887;SAINT-MÉDARD;5.3277128;49.8158829
6887;STRAIMONT;5.3811714;49.7961667
6890;ANLOY;5.2215609;49.9499043
6890;LIBIN;5.2569017;49.9809464
6890;OCHAMPS;5.2781878;49.9244612
6890;REDU;5.1601828;50.0077873
6890;SMUID;5.2662483;50.0188027
6890;TRANSINNE;5.2026639;50.0004466
6890;VILLANCE;5.2221196;49.9709626
6900;AYE;5.2931158;50.2232964
6900;HARGIMONT;5.3094652;50.1825868
6900;HUMAIN;5.2552435;50.2053202
6900;MARCHE-EN-FAMENNE;5.3428796;50.2240814
6900;ON;5.2862777;50.1715967
6900;ROY;5.4095929;50.1879034
6900;WAHA;5.3441742;50.2119666
6920;SOHIER;5.0702515;50.0685885
6920;WELLIN;5.1146708;50.0822967
6921;CHANLY;5.1559991;50.0786533
6922;HALMA;5.1374206;50.0754135
6924;LOMPREZ;5.092143;50.0762474
6927;BURE;5.261162;50.0885262
6927;GRUPONT;5.2798077;50.0923432
6927;RESTEIGNE;5.1778089;50.0828516
6927;TELLIN;5.216837;50.081019
6929;DAVERDISSE;5.1184644;50.0217646
6929;GEMBES;5.063233;49.997198
6929;HAUT-FAYS;5.016947;50.0017421
6929;PORCHERESSE;5.0866787;49.978801
6940;DURBUY;5.456248;50.3524116
6940;GRANDHAN;5.4086678;50.3299795
6940;SEPTON;5.423028;50.3570338
6940;WÉRIS;5.5307553;50.3266395
6941;BENDE;5.4142387;50.4176261
6941;BOMAL-SUR-OURTHE;5.5223752;50.3760087
6941;BORLON;5.4048529;50.3783963
6941;HEYD;5.562158;50.346445
6941;IZIER;5.5793252;50.3848936
6941;TOHOGNE;5.481405;50.3810361
6941;VILLERS-SAINTE-GERTRUDE;5.5764092;50.3619168
6950;HARSIN;5.3475606;50.173788
6950;NASSOGNE;5.3455462;50.1294031
6951;BANDE;5.4154822;50.1665822
6952;GRUNE;5.3828952;50.1549918
6953;AMBLY;5.3142288;50.1441815
6953;FORRIÈRES;5.2842239;50.1324941
6953;LESTERNY;5.2799209;50.1109713
6953;MASBOURG;5.3136921;50.1143521
6960;DOCHAMPS;5.6230297;50.234199
6960;GRANDMENIL;5.6625445;50.2922823
6960;HARRE;5.6587925;50.3516772
6960;MALEMPRÉ;5.7155249;50.2816159
6960;MANHAY;5.6756341;50.2929635
6960;ODEIGNE;5.682551;50.2563686
6960;VAUX-CHAVANNE;5.6968767;50.3021516
6970;TENNEVILLE;5.5242133;50.091248
6971;CHAMPLON;5.5034047;50.1077503
6972;ERNEUVILLE;5.5507905;50.1137831
6980;BEAUSAINT;5.5532565;50.170322
6980;LA ROCHE-EN-ARDENNE;5.5701521878995;50.182916023074
6982;SAMRÉE;5.6394828;50.209256
6983;ORTHO;5.6138065;50.1249111
6984;HIVES;5.5783344;50.1506704
6986;HALLEUX;5.5020384;50.1717133
6987;BEFFE;5.5230608;50.245425
6987;HODISTER;5.4954367;50.2006652
6987;MARCOURT;5.5268173;50.2145396
6987;RENDEUX;5.5043243;50.2330466
6990;FRONVILLE;5.4221284;50.2943293
6990;HAMPTEAU;5.4729019;50.2579039
6990;HOTTON;5.4463304;50.2688011
6990;MARENNE;5.4165812;50.2418351
6997;AMONINES;5.5571509;50.2655197
6997;EREZÉE;5.5597229;50.2930897
6997;MORMONT;5.7189108;50.1458065
6997;SOY;5.5100929;50.285577
7000;MONS;3.951958;50.4549568
7011;GHLIN;3.903746;50.4760502
7012;FLÉNU;3.8878381;50.4367571
7012;JEMAPPES;3.8894392;50.448422
7020;MAISIÈRES;3.962763;50.4901522
7020;NIMY;3.9545894;50.4759358
7021;HAVRE;4.0453329;50.4643434
7022;HARMIGNIES;4.0177899;50.4076446
7022;HARVENG;3.986884;50.3949004
7022;HYON;3.9619447;50.4392359
7022;MESVIN;3.960668;50.4283672
7022;NOUVELLES;3.9689185;50.4100798
7024;CIPLY;3.9438349;50.4193042
7030;SAINT-SYMPHORIEN;4.012574;50.4366253
7031;VILLERS-SAINT-GHISLAIN;4.0389071;50.4312421
7032;SPIENNES;3.9868957;50.4254505
7033;CUESMES;3.9206652;50.436171
7034;OBOURG;4.0062232;50.4760289
7034;SAINT-DENIS;4.0181787;50.4920472
7040;ASQUILLIES;3.9570563;50.4020009
7040;AULNOIS;3.9031862;50.340829
7040;BLAREGNIES;3.8980429;50.357777
7040;BOUGNIES;3.9391701;50.386751
7040;GENLY;3.9168758;50.3922864
7040;GOEGNIES-CHAUSSÉE;3.9442029;50.3422836
7040;QUÉVY;3.9439033;50.3667226
7040;QUÉVY-LE-GRAND;3.9492347;50.3609637
7040;QUÉVY-LE-PETIT;3.93752;50.367996
7041;GIVRY;4.0293435;50.3795142
7041;HAVAY;3.9841693;50.3611541
7050;ERBAUT;3.884409;50.53309
7050;ERBISOEUL;3.8961158;50.5155495
7050;HERCHIES;3.8577095;50.528238
7050;JURBISE;3.9113179;50.5325067
7050;MASNUY-SAINT-JEAN;3.9423599;50.5310206
7050;MASNUY-SAINT-PIERRE;3.9598418;50.5369939
7060;HORRUES;4.0413076;50.6093445
7060;SOIGNIES;4.0732968;50.5775309
7061;CASTEAU;4.0031319;50.5130195
7061;THIEUSIES;4.0489552;50.5151015
7062;NAAST;4.1011662;50.5536883
7063;CHAUSSÉE-NOTRE-DAME-LOUVIGNIES;3.9979808;50.5921606
7063;NEUFVILLES;4.0029098;50.5683075
7070;GOTTIGNIES;4.0622054;50.4971875
7070;LE ROEULX;4.112245;50.5034034
7070;MIGNAULT;4.152112;50.5291801
7070;THIEU;4.0922224;50.473352
7070;VILLE-SUR-HAINE;4.0655313;50.4767906
7080;EUGIES;3.8883703;50.3906692
7080;FRAMERIES;3.8905656;50.4087571
7080;LA BOUVERIE;3.8774491;50.407951
7080;NOIRCHAIN;3.9298869;50.4018707
7080;SARS-LA-BRUYÈRE;3.8764088;50.3719019
7090;BRAINE-LE-COMTE;4.1425138;50.6123481
7090;HENNUYÈRES;4.1715689;50.6386981
7090;HENRIPONT;4.1861019;50.5996119
7090;PETIT-ROEULX-LEZ-BRAINE;4.0894781;50.6240857
7090;RONQUIÈRES;4.2235457;50.6084328
7090;STEENKERQUE;4.0698505;50.6432692
7100;HAINE-SAINT-PAUL;4.1883094;50.454942
7100;HAINE-SAINT-PIERRE;4.2000181;50.4547557
7100;LA LOUVIÈRE;4.1852682;50.479487
7100;SAINT-VAAST;4.1604101;50.4525018
7100;TRIVIÈRES;4.1475857;50.4517378
7110;BOUSSOIT;4.081995;50.4588091
7110;HOUDENG-AIMERIES;4.1524459;50.4835958
7110;HOUDENG-GOEGNIES;4.1575303;50.4879863
7110;MAURAGE;4.0979858;50.4577279
7110;STRÉPY-BRACQUEGNIES;4.1207031;50.474474
7120;CROIX-LEZ-ROUVEROY;4.0758701;50.3609408
7120;ESTINNES;4.0975758;50.3976702
7120;ESTINNES-AU-MONT;4.0989347;50.3952117
7120;ESTINNES-AU-VAL;4.1064835;50.4127908
7120;FAUROEULX;4.1095709;50.3703355
7120;HAULCHIN;4.0801348;50.3831523
7120;PEISSANT;4.1208612;50.3512136
7120;ROUVEROY;4.062845;50.3555625
7120;VELLEREILLE-LE-SEC;4.0573258;50.401796
7120;VELLEREILLE-LES-BRAYEUX;4.1507915;50.3790081
7130;BATTIGNIES;4.1685575;50.4165125
7130;BINCHE;4.1701677159951;50.412824846085
7130;BRAY;4.1024947;50.4299906
7131;WAUDREZ;4.150981;50.4137808
7133;BUVRINNES;4.2055425;50.3897538
7134;EPINOIS;4.2093685;50.4049792
7134;LEVAL-TRAHEGNIES;4.218073;50.416547
7134;PÉRONNES-LEZ-BINCHE;4.1458468;50.4364165
7134;RESSAIX;4.1910482;50.4238109
7140;MORLANWELZ;4.2523562;50.4509843
7140;MORLANWELZ-MARIEMONT;4.243909;50.4544626
7141;CARNIÈRES;4.2542126;50.443039
7141;MONT-SAINTE-ALDEGONDE;4.2340727;50.4293887
7160;CHAPELLE-LEZ-HERLAIMONT;4.2804202;50.4713265
7160;GODARVILLE;4.2865899;50.4955503
7160;PIÉTON;4.2984261;50.4414944
7170;BELLECOURT;4.254013;50.4843145
7170;BOIS-D'HAINE;4.2156931;50.5023427
7170;FAYT-LEZ-MANAGE;4.2282511;50.4898236
7170;LA HESTRE;4.2358174;50.4738724
7170;MANAGE;4.2343288;50.5036133
7180;SENEFFE;4.2664609240834;50.52505545
7181;ARQUENNES;4.287514819651;50.5640405
7181;FAMILLEUREUX;4.199657690926;50.52567625
7181;FELUY;4.2430926037513;50.5625639
7181;PETIT-ROEULX-LEZ-NIVELLES;4.3186986634815;50.55876715
